Station Name,Measurement Timestamp,Air Temperature,Wet Bulb Temperature,Humidity,Rain Intensity,Interval Rain,Total Rain,Precipitation Type,Wind Direction,Wind Speed,Maximum Wind Speed,Barometric Pressure,Solar Radiation,Heading,Battery Life,Measurement Timestamp Label,Measurement ID
Oak Street Weather Station,01/19/2017 04:00:00 PM,3.6,3,90,0,0,183.5,0,106,3.5,4.8,989.7,14,0,12.1,01/19/2017 4:00 PM,OakStreetWeatherStation201701191600
63rd Street Weather Station,01/19/2017 05:00:00 PM,2.4,2.1,96,1.2,0.2,14.6,70,103,1.4,2.5,989.1,4,354,11.9,01/19/2017 5:00 PM,63rdStreetWeatherStation201701191700
Foster Weather Station,01/19/2017 05:00:00 PM,2.06,,86,,0,,,135,1.9,2.2,988.8,0,,15.2,01/19/2017 5:00 PM,FosterWeatherStation201701191700
Oak Street Weather Station,01/19/2017 05:00:00 PM,4.4,3.5,88,0.6,0,183.6,60,104,2.8,4.1,989.7,2,0,12,01/19/2017 5:00 PM,OakStreetWeatherStation201701191700
63rd Street Weather Station,01/19/2017 06:00:00 PM,2.3,2.2,97,0.6,1.4,16,60,91,2,3.2,988.2,4,354,11.8,01/19/2017 6:00 PM,63rdStreetWeatherStation201701191800
Foster Weather Station,01/19/2017 06:00:00 PM,2,,88,,0.48,,,101,1.7,1.9,988.1,0,,15.2,01/19/2017 6:00 PM,FosterWeatherStation201701191800
Oak Street Weather Station,01/19/2017 06:00:00 PM,3.7,3.2,92,5.4,1,184.6,60,107,2.8,3.7,988.7,2,1,12,01/19/2017 6:00 PM,OakStreetWeatherStation201701191800
63rd Street Weather Station,01/19/2017 07:00:00 PM,2.5,2.3,97,1.2,2,18,60,147,2.4,3.1,988.1,4,354,11.8,01/19/2017 7:00 PM,63rdStreetWeatherStation201701191900
Foster Weather Station,01/19/2017 07:00:00 PM,2.17,,88,,0.63,,,133,2.5,2.8,987.8,0,,15.2,01/19/2017 7:00 PM,FosterWeatherStation201701191900
Oak Street Weather Station,01/19/2017 07:00:00 PM,4.2,3.6,91,0.6,1.3,185.9,60,102,2.6,5.8,988.6,2,1,12,01/19/2017 7:00 PM,OakStreetWeatherStation201701191900
63rd Street Weather Station,01/19/2017 08:00:00 PM,2.4,2.3,98,2.4,1.6,19.6,70,106,3.8,5.2,986.8,4,354,11.9,01/19/2017 8:00 PM,63rdStreetWeatherStation201701192000
Foster Weather Station,01/19/2017 08:00:00 PM,2,,87,,0.56,,,117,1.7,1.9,986.8,0,,15.2,01/19/2017 8:00 PM,FosterWeatherStation201701192000
Oak Street Weather Station,01/19/2017 08:00:00 PM,3.6,3.1,92,3,1.1,187,60,100,3.1,5.4,987.6,2,0,12,01/19/2017 8:00 PM,OakStreetWeatherStation201701192000
63rd Street Weather Station,01/19/2017 09:00:00 PM,2.1,1.9,98,1.8,1.8,21.4,70,134,0.9,1.6,986.5,4,352,11.9,01/19/2017 9:00 PM,63rdStreetWeatherStation201701192100
Foster Weather Station,01/19/2017 09:00:00 PM,2,,88,,1.19,,,158,1.3,1.6,986.5,0,,15.2,01/19/2017 9:00 PM,FosterWeatherStation201701192100
Oak Street Weather Station,01/19/2017 09:00:00 PM,3.7,3.2,92,1.8,1.9,189,60,104,3.4,5.4,987,2,1,12.1,01/19/2017 9:00 PM,OakStreetWeatherStation201701192100
63rd Street Weather Station,01/19/2017 10:00:00 PM,2.2,2.1,98,3.6,2.3,23.7,60,50,1.9,2.4,985.6,4,354,11.9,01/19/2017 10:00 PM,63rdStreetWeatherStation201701192200
Foster Weather Station,01/19/2017 10:00:00 PM,2.28,,88,,0.99,,,105,1.8,2,985.4,0,,15.2,01/19/2017 10:00 PM,FosterWeatherStation201701192200
Oak Street Weather Station,01/19/2017 10:00:00 PM,3.2,2.8,94,2.4,1.9,190.8,60,127,2.1,3.3,986.3,2,0,12.1,01/19/2017 10:00 PM,OakStreetWeatherStation201701192200
63rd Street Weather Station,01/19/2017 11:00:00 PM,2.7,2.6,99,10.2,5.4,29.2,60,85,5.5,6.9,984.3,4,354,11.9,01/19/2017 11:00 PM,63rdStreetWeatherStation201701192300
Foster Weather Station,01/19/2017 11:00:00 PM,2,,88,,1.47,,,72,2.5,2.6,984.1,0,,14.8,01/19/2017 11:00 PM,FosterWeatherStation201701192300
Oak Street Weather Station,01/19/2017 11:00:00 PM,3,2.7,94,2.4,2.9,193.7,70,149,1.5,2.5,985.2,3,1,12.1,01/19/2017 11:00 PM,OakStreetWeatherStation201701192300
63rd Street Weather Station,01/20/2017 12:00:00 AM,2.7,2.6,99,4.8,7.7,36.9,60,79,5.6,6.5,982.9,4,354,11.9,01/20/2017 12:00 AM,63rdStreetWeatherStation201701202400
Foster Weather Station,01/20/2017 12:00:00 AM,2.39,,89,,1.68,,,104,2.9,3,983.1,0,,15.2,01/20/2017 12:00 AM,FosterWeatherStation201701202400
Oak Street Weather Station,01/20/2017 12:00:00 AM,3.3,3,95,1.2,1.9,195.6,60,140,1.8,3.5,984,2,0,12,01/20/2017 12:00 AM,OakStreetWeatherStation201701202400
63rd Street Weather Station,01/20/2017 01:00:00 AM,2.6,2.5,99,2.4,3.9,40.8,70,80,5.6,6.3,981.9,4,354,11.9,01/20/2017 1:00 AM,63rdStreetWeatherStation201701200100
Foster Weather Station,01/20/2017 01:00:00 AM,2.17,,88,,0.71,,,70,2.9,3,982.1,0,,15.1,01/20/2017 1:00 AM,FosterWeatherStation201701200100
Oak Street Weather Station,01/20/2017 01:00:00 AM,3.4,3.1,95,0.6,1.4,196.9,60,143,1.9,3.8,982.9,3,1,12,01/20/2017 1:00 AM,OakStreetWeatherStation201701200100
63rd Street Weather Station,01/20/2017 02:00:00 AM,2.7,2.7,100,3.6,2,42.7,60,68,4.9,5.7,981.7,4,353,11.9,01/20/2017 2:00 AM,63rdStreetWeatherStation201701200200
Foster Weather Station,01/20/2017 02:00:00 AM,2.39,,88,,1.65,,,49,2.4,2.5,982.1,0,,15.2,01/20/2017 2:00 AM,FosterWeatherStation201701200200
Oak Street Weather Station,01/20/2017 02:00:00 AM,3.5,3.2,95,1.8,2,199,60,123,1,2.4,982.7,2,1,12,01/20/2017 2:00 AM,OakStreetWeatherStation201701200200
63rd Street Weather Station,01/20/2017 03:00:00 AM,2.7,2.6,100,0.6,1.1,1.1,70,28,4.2,5.4,981.5,4,354,11.8,01/20/2017 3:00 AM,63rdStreetWeatherStation201701200300
Foster Weather Station,01/20/2017 03:00:00 AM,2.67,,89,,0.91,,,48,3.1,3.4,981.4,0,,15.2,01/20/2017 3:00 AM,FosterWeatherStation201701200300
Oak Street Weather Station,01/20/2017 03:00:00 AM,3.6,3.2,95,0.6,0.9,199.8,60,155,1.4,2.3,982.5,2,0,12,01/20/2017 3:00 AM,OakStreetWeatherStation201701200300
63rd Street Weather Station,01/20/2017 04:00:00 AM,2.7,2.6,100,1.2,0.8,1.9,70,46,3.9,5.4,981.3,4,354,11.9,01/20/2017 4:00 AM,63rdStreetWeatherStation201701200400
Foster Weather Station,01/20/2017 04:00:00 AM,2.5,,88,,0.41,,,21,3.3,3.7,981.4,0,,15.2,01/20/2017 4:00 AM,FosterWeatherStation201701200400
Oak Street Weather Station,01/20/2017 04:00:00 AM,3.4,3.1,95,1.2,0.3,200.1,60,164,1.4,2.2,982.2,2,0,12.1,01/20/2017 4:00 AM,OakStreetWeatherStation201701200400
63rd Street Weather Station,01/20/2017 05:00:00 AM,2.8,2.8,100,0,1.4,3.3,70,48,3.4,4.1,981.1,4,354,11.8,01/20/2017 5:00 AM,63rdStreetWeatherStation201701200500
Foster Weather Station,01/20/2017 05:00:00 AM,2.67,,88,,0.66,,,52,2.3,2.9,981,0,,15.2,01/20/2017 5:00 AM,FosterWeatherStation201701200500
Oak Street Weather Station,01/20/2017 05:00:00 AM,3.4,3,94,0,1.2,201.3,60,144,1.2,2.6,981.9,2,0,12.1,01/20/2017 5:00 AM,OakStreetWeatherStation201701200500
63rd Street Weather Station,01/20/2017 06:00:00 AM,2.5,2.5,100,0,0.1,3.4,60,53,2.2,3,980.8,4,354,11.9,01/20/2017 6:00 AM,63rdStreetWeatherStation201701200600
Foster Weather Station,01/20/2017 06:00:00 AM,2.5,,88,,0.03,,,46,2.2,2.3,980.7,0,,15.2,01/20/2017 6:00 AM,FosterWeatherStation201701200600
Oak Street Weather Station,01/20/2017 06:00:00 AM,3.5,3.1,94,0.6,0.1,201.4,60,125,1.5,2.4,981.7,2,0,12.1,01/20/2017 6:00 AM,OakStreetWeatherStation201701200600
63rd Street Weather Station,01/20/2017 07:00:00 AM,2.5,2.5,100,0,0.1,3.5,60,66,3.9,4.6,980.7,4,355,11.9,01/20/2017 7:00 AM,63rdStreetWeatherStation201701200700
Foster Weather Station,01/20/2017 07:00:00 AM,2.5,,88,,0.05,,,63,2.7,2.9,980.7,0,,15.2,01/20/2017 7:00 AM,FosterWeatherStation201701200700
Oak Street Weather Station,01/20/2017 07:00:00 AM,3.7,3.4,94,0.6,0.1,201.5,60,148,1.8,3.9,981.5,2,0,12.1,01/20/2017 7:00 AM,OakStreetWeatherStation201701200700
63rd Street Weather Station,01/20/2017 08:00:00 AM,2.1,2.1,99,0,0,3.5,0,53,1.4,1.9,980.9,22,354,11.8,01/20/2017 8:00 AM,63rdStreetWeatherStation201701200800
Foster Weather Station,01/20/2017 08:00:00 AM,2.17,,87,,0,,,83,1.5,1.6,980.4,0,,15.2,01/20/2017 8:00 AM,FosterWeatherStation201701200800
Oak Street Weather Station,01/20/2017 08:00:00 AM,3.7,3.2,94,0,0,201.5,0,103,2.1,3.7,981.3,19,1,11.8,01/20/2017 8:00 AM,OakStreetWeatherStation201701200800
63rd Street Weather Station,01/20/2017 09:00:00 AM,3.1,3,99,0,0,3.5,0,97,0.6,0.8,981.9,34,354,11.9,01/20/2017 9:00 AM,63rdStreetWeatherStation201701200900
Foster Weather Station,01/20/2017 09:00:00 AM,3.06,,88,,0,,,305,0.3,0.5,981.4,0,,15.1,01/20/2017 9:00 AM,FosterWeatherStation201701200900
Oak Street Weather Station,01/20/2017 09:00:00 AM,4,3.4,92,0,0,201.5,0,83,0.6,0.9,982.4,23,1,12,01/20/2017 9:00 AM,OakStreetWeatherStation201701200900
63rd Street Weather Station,01/20/2017 10:00:00 AM,2.8,2.8,99,0,0,3.5,0,29,3.5,4.3,981.5,89,354,11.9,01/20/2017 10:00 AM,63rdStreetWeatherStation201701201000
Foster Weather Station,01/20/2017 10:00:00 AM,3.39,,87,,0,,,46,0.8,0.9,981.7,0,,15.2,01/20/2017 10:00 AM,FosterWeatherStation201701201000
Oak Street Weather Station,01/20/2017 10:00:00 AM,4,3.5,93,0,0,201.5,0,32,2.3,2.9,982.1,56,1,12.1,01/20/2017 10:00 AM,OakStreetWeatherStation201701201000
63rd Street Weather Station,01/20/2017 11:00:00 AM,3.9,3.9,100,0,0,3.5,0,194,1.3,2.8,982.1,77,355,11.9,01/20/2017 11:00 AM,63rdStreetWeatherStation201701201100
Foster Weather Station,01/20/2017 11:00:00 AM,3.39,,89,,0,,,87,1.2,1.3,981.7,0,,15.2,01/20/2017 11:00 AM,FosterWeatherStation201701201100
Oak Street Weather Station,01/20/2017 11:00:00 AM,4.1,3.6,93,0,0,201.5,0,109,2.2,2.8,982.6,45,0,12.1,01/20/2017 11:00 AM,OakStreetWeatherStation201701201100
63rd Street Weather Station,01/20/2017 12:00:00 PM,3.5,3.4,99,0,0,3.5,0,159,0.8,1.2,982,65,354,11.9,01/20/2017 12:00 PM,63rdStreetWeatherStation201701201200
Foster Weather Station,01/20/2017 12:00:00 PM,3.28,,88,,0,,,168,0.5,0.7,981,0,,15.2,01/20/2017 12:00 PM,FosterWeatherStation201701201200
Oak Street Weather Station,01/20/2017 12:00:00 PM,4.3,3.9,95,0,0,201.5,0,109,1.9,3.2,982,77,1,11.9,01/20/2017 12:00 PM,OakStreetWeatherStation201701201200
63rd Street Weather Station,01/20/2017 01:00:00 PM,3.4,3.3,100,0,0,3.5,0,129,1,1.3,981.1,99,353,11.9,01/20/2017 1:00 PM,63rdStreetWeatherStation201701201300
Foster Weather Station,01/20/2017 01:00:00 PM,2.17,,87,,0,,,62,0.9,1.1,980.7,0,,14.8,01/20/2017 1:00 PM,FosterWeatherStation201701201300
Oak Street Weather Station,01/20/2017 01:00:00 PM,2.6,2.2,95,0,0,201.5,0,29,0.5,0.8,981.6,78,0,12.1,01/20/2017 1:00 PM,OakStreetWeatherStation201701201300
63rd Street Weather Station,01/20/2017 02:00:00 PM,2.4,2.4,99,0,0,3.5,0,98,1.7,2.6,980.5,73,354,11.9,01/20/2017 2:00 PM,63rdStreetWeatherStation201701201400
Foster Weather Station,01/20/2017 02:00:00 PM,2.39,,88,,0,,,75,1.4,1.6,980.4,0,,15.2,01/20/2017 2:00 PM,FosterWeatherStation201701201400
Oak Street Weather Station,01/20/2017 02:00:00 PM,2.5,2.2,96,0,0,201.5,0,97,1.1,1.5,981.1,55,1,12,01/20/2017 2:00 PM,OakStreetWeatherStation201701201400
63rd Street Weather Station,01/20/2017 03:00:00 PM,2.6,2.6,100,0,0,3.5,0,137,1.4,2.1,981.5,44,354,11.9,01/20/2017 3:00 PM,63rdStreetWeatherStation201701201500
Foster Weather Station,01/20/2017 03:00:00 PM,2,,88,,0,,,127,1.4,1.5,981,0,,15.2,01/20/2017 3:00 PM,FosterWeatherStation201701201500
Oak Street Weather Station,01/20/2017 03:00:00 PM,3.9,3.7,97,0,0,201.5,0,115,2.4,3,981.8,52,0,12.1,01/20/2017 3:00 PM,OakStreetWeatherStation201701201500
63rd Street Weather Station,01/20/2017 04:00:00 PM,2.7,2.7,100,0,0,3.5,0,138,1.7,2.5,981.6,24,354,11.9,01/20/2017 4:00 PM,63rdStreetWeatherStation201701201600
Foster Weather Station,01/20/2017 04:00:00 PM,1.89,,88,,0,,,132,0.4,0.8,981,0,,15.2,01/20/2017 4:00 PM,FosterWeatherStation201701201600
Oak Street Weather Station,01/20/2017 04:00:00 PM,2.4,2.2,96,0,0,201.5,0,64,1.5,2.1,982,15,0,12,01/20/2017 4:00 PM,OakStreetWeatherStation201701201600
63rd Street Weather Station,01/20/2017 05:00:00 PM,2.9,2.9,100,0,0,3.5,0,125,1,1.3,982.3,4,354,11.9,01/20/2017 5:00 PM,63rdStreetWeatherStation201701201700
Foster Weather Station,01/20/2017 05:00:00 PM,2.28,,88,,0,,,140,1.8,1.9,981.7,0,,15.1,01/20/2017 5:00 PM,FosterWeatherStation201701201700
Oak Street Weather Station,01/20/2017 05:00:00 PM,3.9,3.7,97,0,0,201.5,0,105,1.5,2.8,982.7,3,0,12,01/20/2017 5:00 PM,OakStreetWeatherStation201701201700
63rd Street Weather Station,01/20/2017 06:00:00 PM,2.9,2.9,100,0,0,3.5,0,141,1.6,2.2,982.3,4,354,11.9,01/20/2017 6:00 PM,63rdStreetWeatherStation201701201800
Foster Weather Station,01/20/2017 06:00:00 PM,2.28,,89,,0,,,130,1.5,1.6,981.7,0,,15.2,01/20/2017 6:00 PM,FosterWeatherStation201701201800
Oak Street Weather Station,01/20/2017 06:00:00 PM,4.5,4.3,97,0,0,201.5,0,107,2.1,3.4,982.7,2,0,12.1,01/20/2017 6:00 PM,OakStreetWeatherStation201701201800
63rd Street Weather Station,01/20/2017 07:00:00 PM,2.7,2.6,100,0,0,3.5,0,137,1.6,2.5,982.1,4,353,11.9,01/20/2017 7:00 PM,63rdStreetWeatherStation201701201900
Foster Weather Station,01/20/2017 07:00:00 PM,2.28,,89,,0,,,145,1.8,2.2,981.7,0,,15.2,01/20/2017 7:00 PM,FosterWeatherStation201701201900
Oak Street Weather Station,01/20/2017 07:00:00 PM,5.7,5.5,97,0,0,201.5,0,105,2.9,4.1,982.7,2,1,12,01/20/2017 7:00 PM,OakStreetWeatherStation201701201900
63rd Street Weather Station,01/20/2017 08:00:00 PM,3,3,100,0,0,3.5,0,158,0.4,1,982.1,4,354,11.9,01/20/2017 8:00 PM,63rdStreetWeatherStation201701202000
Foster Weather Station,01/20/2017 08:00:00 PM,2.89,,89,,0,,,138,1.3,1.8,981.7,0,,15.2,01/20/2017 8:00 PM,FosterWeatherStation201701202000
Oak Street Weather Station,01/20/2017 08:00:00 PM,6,5.8,97,0,0,201.5,0,120,3.2,4,982.3,2,1,12.1,01/20/2017 8:00 PM,OakStreetWeatherStation201701202000
63rd Street Weather Station,01/20/2017 09:00:00 PM,3.5,3.5,100,0,0,3.5,0,124,0.9,1.1,982,4,354,11.9,01/20/2017 9:00 PM,63rdStreetWeatherStation201701202100
Foster Weather Station,01/20/2017 09:00:00 PM,2.78,,89,,0,,,137,1.5,1.6,981.4,0,,15.2,01/20/2017 9:00 PM,FosterWeatherStation201701202100
Oak Street Weather Station,01/20/2017 09:00:00 PM,6.7,6.5,97,0,0,201.5,0,113,2.7,4.3,982.2,2,0,12,01/20/2017 9:00 PM,OakStreetWeatherStation201701202100
63rd Street Weather Station,01/20/2017 10:00:00 PM,5.2,5.2,100,0,0,3.5,0,145,1.4,2.5,981.5,4,354,11.9,01/20/2017 10:00 PM,63rdStreetWeatherStation201701202200
Foster Weather Station,01/20/2017 10:00:00 PM,3.17,,89,,0,,,133,1.8,2,981,0,,15.2,01/20/2017 10:00 PM,FosterWeatherStation201701202200
Oak Street Weather Station,01/20/2017 10:00:00 PM,7.9,7.7,97,0,0,201.5,0,115,2.9,4.3,981.8,2,1,12,01/20/2017 10:00 PM,OakStreetWeatherStation201701202200
63rd Street Weather Station,01/20/2017 11:00:00 PM,8.6,8.6,100,0,0,3.5,0,175,2.6,4.1,981.1,3,354,11.9,01/20/2017 11:00 PM,63rdStreetWeatherStation201701202300
Foster Weather Station,01/20/2017 11:00:00 PM,4.06,,90,,0,,,141,1.5,1.7,980.7,0,,15.1,01/20/2017 11:00 PM,FosterWeatherStation201701202300
Oak Street Weather Station,01/20/2017 11:00:00 PM,8,7.6,94,0,0,201.5,0,111,3.4,4.3,981.5,2,1,12,01/20/2017 11:00 PM,OakStreetWeatherStation201701202300
63rd Street Weather Station,01/21/2017 12:00:00 AM,8,8,100,0,0.1,3.7,0,166,1.5,2.2,980.7,4,354,11.9,01/21/2017 12:00 AM,63rdStreetWeatherStation201701212400
Foster Weather Station,01/21/2017 12:00:00 AM,4.06,,90,,0.03,,,183,0.8,1,980,0,,15.2,01/21/2017 12:00 AM,FosterWeatherStation201701212400
Oak Street Weather Station,01/21/2017 12:00:00 AM,8.3,8,96,0,0,201.5,0,116,3.9,5,981,2,1,12.1,01/21/2017 12:00 AM,OakStreetWeatherStation201701212400
63rd Street Weather Station,01/21/2017 01:00:00 AM,9.5,9.3,98,0,0,3.7,0,212,2.3,3.5,980.4,4,353,11.9,01/21/2017 1:00 AM,63rdStreetWeatherStation201701210100
Foster Weather Station,01/21/2017 01:00:00 AM,6.06,,90,,0,,,168,1.4,1.7,980,0,,15.1,01/21/2017 1:00 AM,FosterWeatherStation201701210100
Oak Street Weather Station,01/21/2017 01:00:00 AM,9.2,8.8,95,0,0,201.5,0,112,2.7,3.5,980.7,2,1,12.1,01/21/2017 1:00 AM,OakStreetWeatherStation201701210100
63rd Street Weather Station,01/21/2017 02:00:00 AM,9.7,9.4,96,0,0,3.7,0,191,2.2,3.4,980.4,3,354,11.8,01/21/2017 2:00 AM,63rdStreetWeatherStation201701210200
Foster Weather Station,01/21/2017 02:00:00 AM,5.5,,90,,0,,,159,3.9,4.6,979.7,0,,15.2,01/21/2017 2:00 AM,FosterWeatherStation201701210200
Oak Street Weather Station,01/21/2017 02:00:00 AM,10.1,9.4,91,0,0,201.5,0,115,4,5.3,980.5,1,1,12.1,01/21/2017 2:00 AM,OakStreetWeatherStation201701210200
63rd Street Weather Station,01/21/2017 03:00:00 AM,10.1,9.8,96,0,0,3.7,0,196,2.9,5.7,979.6,3,354,11.9,01/21/2017 3:00 AM,63rdStreetWeatherStation201701210300
Foster Weather Station,01/21/2017 03:00:00 AM,5.89,,90,,0,,,152,2.7,3.1,979,0,,15.2,01/21/2017 3:00 AM,FosterWeatherStation201701210300
Oak Street Weather Station,01/21/2017 03:00:00 AM,9.9,9.3,93,0,0,201.5,0,114,4.6,7.2,979.7,1,1,12.1,01/21/2017 3:00 AM,OakStreetWeatherStation201701210300
63rd Street Weather Station,01/21/2017 04:00:00 AM,10.4,10.1,96,0,0,3.7,0,186,2.7,4,978.7,3,355,11.9,01/21/2017 4:00 AM,63rdStreetWeatherStation201701210400
Foster Weather Station,01/21/2017 04:00:00 AM,5,,90,,0,,,145,2,2.6,978.3,0,,15.1,01/21/2017 4:00 AM,FosterWeatherStation201701210400
Oak Street Weather Station,01/21/2017 04:00:00 AM,10.2,9.6,92,0,0,201.5,0,113,2.8,5.4,979,1,1,12,01/21/2017 4:00 AM,OakStreetWeatherStation201701210400
63rd Street Weather Station,01/21/2017 05:00:00 AM,10.1,9.9,97,0,0,3.7,0,195,2.6,4.2,978.6,3,354,11.9,01/21/2017 5:00 AM,63rdStreetWeatherStation201701210500
Foster Weather Station,01/21/2017 05:00:00 AM,5.89,,91,,0,,,158,1.5,1.7,978,0,,15.2,01/21/2017 5:00 AM,FosterWeatherStation201701210500
Oak Street Weather Station,01/21/2017 05:00:00 AM,10.8,10,90,0,0,201.5,0,100,3.4,4.7,978.8,1,1,12,01/21/2017 5:00 AM,OakStreetWeatherStation201701210500
63rd Street Weather Station,01/21/2017 06:00:00 AM,10.7,10.3,96,0,0,3.7,0,209,2.9,4.5,978.5,3,354,11.9,01/21/2017 6:00 AM,63rdStreetWeatherStation201701210600
Foster Weather Station,01/21/2017 06:00:00 AM,7.89,,91,,0,,,152,4.2,4.7,978,0,,15.1,01/21/2017 6:00 AM,FosterWeatherStation201701210600
Oak Street Weather Station,01/21/2017 06:00:00 AM,10.5,9.9,93,0,0,201.5,0,113,2.4,3.6,978.6,1,1,11.9,01/21/2017 6:00 AM,OakStreetWeatherStation201701210600
63rd Street Weather Station,01/21/2017 07:00:00 AM,10.3,10,96,0,0,3.7,0,197,2.4,4.9,978.6,4,354,12,01/21/2017 7:00 AM,63rdStreetWeatherStation201701210700
Foster Weather Station,01/21/2017 07:00:00 AM,6.17,,90,,0,,,158,2.3,2.7,978,0,,15.1,01/21/2017 7:00 AM,FosterWeatherStation201701210700
Oak Street Weather Station,01/21/2017 07:00:00 AM,10.5,9.7,91,0,0,201.5,0,96,2.3,4.5,978.6,1,1,12.1,01/21/2017 7:00 AM,OakStreetWeatherStation201701210700
63rd Street Weather Station,01/21/2017 08:00:00 AM,10,9.7,97,0,0,3.7,0,197,3.2,6.2,978,64,355,11.9,01/21/2017 8:00 AM,63rdStreetWeatherStation201701210800
Foster Weather Station,01/21/2017 08:00:00 AM,6.5,,91,,0,,,126,3.9,4.4,977.7,0,,15.1,01/21/2017 8:00 AM,FosterWeatherStation201701210800
Oak Street Weather Station,01/21/2017 08:00:00 AM,10.5,9.7,90,0,0,201.5,0,107,2.5,5.2,978.4,19,1,12.1,01/21/2017 8:00 AM,OakStreetWeatherStation201701210800
63rd Street Weather Station,01/21/2017 09:00:00 AM,10.9,10.2,92,0,0,3.7,0,194,3.3,6.8,978,134,354,11.9,01/21/2017 9:00 AM,63rdStreetWeatherStation201701210900
Foster Weather Station,01/21/2017 09:00:00 AM,5.67,,90,,0,,,141,4.5,4.6,977.3,0,,15.2,01/21/2017 9:00 AM,FosterWeatherStation201701210900
Oak Street Weather Station,01/21/2017 09:00:00 AM,9.9,9,90,0,0,201.5,0,109,3.7,6.6,978,48,1,12.1,01/21/2017 9:00 AM,OakStreetWeatherStation201701210900
63rd Street Weather Station,01/21/2017 10:00:00 AM,12.4,10.9,84,0,0,3.7,0,196,4.1,8.1,978.1,346,355,11.9,01/21/2017 10:00 AM,63rdStreetWeatherStation201701211000
Foster Weather Station,01/21/2017 10:00:00 AM,5.39,,90,,0,,,157,2.5,3,977.3,0,,15.1,01/21/2017 10:00 AM,FosterWeatherStation201701211000
Oak Street Weather Station,01/21/2017 10:00:00 AM,10.8,9.3,83,0,0,201.5,0,107,3.8,5.8,978.1,238,1,12.1,01/21/2017 10:00 AM,OakStreetWeatherStation201701211000
63rd Street Weather Station,01/21/2017 11:00:00 AM,13.6,11.4,78,0,0,3.7,0,218,4.1,7.6,977.4,432,354,11.9,01/21/2017 11:00 AM,63rdStreetWeatherStation201701211100
Foster Weather Station,01/21/2017 11:00:00 AM,11.06,,79,,0,,,221,3.6,4.2,976.6,0,,15.1,01/21/2017 11:00 AM,FosterWeatherStation201701211100
Oak Street Weather Station,01/21/2017 11:00:00 AM,12.2,10,77,0,0,201.5,0,93,0.9,1.7,977.5,405,1,12,01/21/2017 11:00 AM,OakStreetWeatherStation201701211100
63rd Street Weather Station,01/21/2017 12:00:00 PM,14.9,12,71,0,0,3.7,0,217,3.9,7,976.6,468,354,11.9,01/21/2017 12:00 PM,63rdStreetWeatherStation201701211200
Foster Weather Station,01/21/2017 12:00:00 PM,14.17,,62,,0,,,183,2.9,3.5,976,0,,15.1,01/21/2017 12:00 PM,FosterWeatherStation201701211200
Oak Street Weather Station,01/21/2017 12:00:00 PM,14.3,11.2,69,0,0,201.5,0,270,1.4,3.2,976.8,32,1,12,01/21/2017 12:00 PM,OakStreetWeatherStation201701211200
63rd Street Weather Station,01/21/2017 01:00:00 PM,15.4,11.9,68,0,0,3.7,0,223,5.5,8.1,975.9,452,354,11.9,01/21/2017 1:00 PM,63rdStreetWeatherStation201701211300
Foster Weather Station,01/21/2017 01:00:00 PM,14.89,,58,,0,,,218,3.2,3.8,975.3,0,,15.1,01/21/2017 1:00 PM,FosterWeatherStation201701211300
Oak Street Weather Station,01/21/2017 01:00:00 PM,15.2,11.4,64,0,0,201.5,0,234,1.1,2.1,976.1,33,1,11.9,01/21/2017 1:00 PM,OakStreetWeatherStation201701211300
Foster Weather Station,01/21/2017 02:00:00 PM,15.39,,56,,0,,,196,5.1,5.3,975.3,0,,15.1,01/21/2017 2:00 PM,FosterWeatherStation201701211400
Oak Street Weather Station,01/21/2017 02:00:00 PM,14.8,11.1,65,0,0,201.5,0,1,1,2.1,975.9,65,1,12.1,01/21/2017 2:00 PM,OakStreetWeatherStation201701211400
63rd Street Weather Station,01/21/2017 03:00:00 PM,15.7,12.2,67,0,0,3.7,0,230,4.5,7.3,975.9,293,353,11.8,01/21/2017 3:00 PM,63rdStreetWeatherStation201701211500
Foster Weather Station,01/21/2017 03:00:00 PM,15.39,,55,,0,,,194,5.3,6.2,975.3,0,,15.1,01/21/2017 3:00 PM,FosterWeatherStation201701211500
Oak Street Weather Station,01/21/2017 03:00:00 PM,15.8,11.6,62,0,0,201.5,0,255,1.8,5.6,976,33,1,12.1,01/21/2017 3:00 PM,OakStreetWeatherStation201701211500
63rd Street Weather Station,01/21/2017 04:00:00 PM,15.5,11.8,66,0,0,3.7,0,223,5.1,8.2,976.6,46,354,11.9,01/21/2017 4:00 PM,63rdStreetWeatherStation201701211600
Foster Weather Station,01/21/2017 04:00:00 PM,14.78,,53,,0,,,212,7.5,8.5,975.6,0,,15.1,01/21/2017 4:00 PM,FosterWeatherStation201701211600
Oak Street Weather Station,01/21/2017 04:00:00 PM,15.2,10.9,59,0,0,201.5,0,106,0.7,1.8,976.8,31,1,12.1,01/21/2017 4:00 PM,OakStreetWeatherStation201701211600
63rd Street Weather Station,01/21/2017 05:00:00 PM,14.6,11.3,67,0,0,3.7,0,223,3.2,5,977.2,4,354,11.9,01/21/2017 5:00 PM,63rdStreetWeatherStation201701211700
Foster Weather Station,01/21/2017 05:00:00 PM,14,,58,,0,,,199,2.1,2.8,977,0,,15.1,01/21/2017 5:00 PM,FosterWeatherStation201701211700
